baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
10.8132005922592	-0.101256618944621	0.253167045372925	-0.399959713538016	0.68918618962044	0.889269380948146	WASH7P
5.66836687445154	-0.131434381048187	0.787818847779583	-0.166833252871046	0.867501253340589	0.958791808887192	AL627309.1
1.75661170896446	0.190273088841741	0.705183521187754	0.269820668130845	0.78729822149142	0.930567571168342	RP11.34P13.13
2.41125030889976	0.687063824716744	0.671823425608451	1.02268512607236	0.306456746199785	0.653447277138839	AP006222.2
608.467521847036	0.0623645727504982	0.348276687940146	0.179066170404193	0.857885744741941	0.956000539450531	MTND2P28
84.1106264266873	0.902374721891134	0.497419449464745	1.81411226051202	0.0696604443615729	0.346567310903353	hsa.mir.6723
3.50824767765115	0.735533610763158	0.47291951837694	1.55530398340823	0.119873689117406	0.435497462363022	RP5.857K21.7
1.15030292403803	1.01462781694086	0.685313430798346	1.48053105534336	0.138731579290884	0.46764671886003	MTATP8P1
3561.63527565143	0.248086641600629	0.242074717660614	1.02483499308855	0.305441052005359	0.653203562466387	MTATP6P1
12.2985940525386	1.69542757260054	0.660923024371295	2.56524210850927	0.0103103834484458	0.131130952951929	RP5.857K21.11
1.1191160592015	0.312517328464403	0.601207388886636	0.519816180308674	0.60319170078889	0.851250602571277	RP11.206L10.1
6.67476386303968	0.0411533536981315	0.310092978498287	0.132712949185203	0.894420401489292	0.967133111816579	RP11.206L10.2
3.89675921807183	-0.0830011086950225	0.418659721621123	-0.19825434453935	0.842846070410026	0.950284606496415	RP11.206L10.9
1.57553760461795	-0.540156437809543	0.459498624342876	-1.17553439595606	0.239780984584607	0.591185446558313	RP11.206L10.8
1.81438570194723	-0.529933680903532	0.449660485359672	-1.17851956789054	0.238589535985422	0.589388204486924	FAM87B
17.604000515659	-0.398094895985529	0.285175806463243	-1.39596307598008	0.162725614520428	0.502955153659001	LINC00115
48.0500526316249	-0.436291211958492	0.263297762187065	-1.65702590228823	0.0975142383804392	0.400801946644484	RP11.206L10.11
8.40804087212865	-0.553850078524043	0.741936235721597	-0.746492827628747	0.455369762667401	0.766129683075773	RP11.54O7.1
13.7992416843002	1.06221005913707	0.720890420660915	1.47346951588458	0.140624477809012	0.471003581770371	RP11.54O7.3
1.98193438270571	1.57709989896281	0.841688998252318	1.87373234322594	0.0609673256807391	0.322341056202711	SAMD11
712.944787082017	-0.0460923711895288	0.178395150960382	-0.258372332103158	0.796119567622089	0.933283498995902	NOC2L
8.92947571375209	-0.685442521832196	0.505817037175123	-1.35511948284748	0.175379492303154	0.518956212596035	KLHL17
5.15290536349309	-2.18746804223236	0.788736144630768	-2.77338379523153	0.00554766497990288	0.0954126724816712	PLEKHN1
2.18863302422513	0.740133688888265	0.871845771618038	0.848927313731955	0.395921739238931	0.727082090504057	RP11.54O7.11
442.619541940697	0.862573972851235	0.43223562837234	1.99561053330891	0.0459763320971881	0.28241762851841	ISG15
8.90529709182995	0.338176189646401	0.58283765546803	0.580223646282495	0.561763809497699	0.828280117143637	AGRN
22.5606859178009	-0.577508905658687	0.572486413856188	-1.00877311964256	0.313083455304799	0.658460284651529	RP11.465B22.3
106.10388468205	0.243123840546458	0.259747259369213	0.936001562198868	0.349272383383224	0.689443917847279	C1orf159
2.59802237517831	-0.953707653718084	0.821502741476163	-1.16093057949431	0.245670131859147	0.596659929074587	TTLL10.AS1
13.2142754173618	-1.46187459941974	0.660768065640964	-2.21238688041269	0.0269399446121569	0.214118215012822	TTLL10
56.711614571285	-1.18126625285208	0.690097102392945	-1.71173918678398	0.0869447435620978	0.381717748969	TNFRSF18
77.7872370886914	-1.07378366501812	0.698722348231889	-1.53678162396741	0.124346794865445	0.444392705583775	TNFRSF4
315.974517170289	-0.485043699806534	0.362033784813823	-1.33977468444269	0.180318608353402	0.525264762136442	SDF4
19.5397410629413	0.38499461761496	0.468373051977674	0.821982853175148	0.411086655873737	0.739087317711558	B3GALT6
2.09376079569023	0.47233984320231	0.718479272357945	0.657416102836425	0.510913400332527	0.80103062148929	FAM132A
230.461675273656	-0.275755432605344	0.179289786577801	-1.53804317506777	0.124038058548439	0.444098698050152	UBE2J2
29.5114271853575	0.403498308554256	0.397076584495263	1.01617250754576	0.309547245819903	0.655625133534421	SCNN1D
102.37442009056	-0.468596605680913	0.34349211588357	-1.3642135700132	0.172500358515723	0.514607523644015	ACAP3
47.11142150986	0.107378811743693	0.261290957415928	0.410954947716639	0.68110557014683	0.885974369961961	PUSL1
624.1209187285	0.0983906907996557	0.173265533578572	0.56786072086886	0.570129545121113	0.833190589514489	CPSF3L
2.16011462776413	-0.176596907161545	0.487038976158579	-0.362592966489905	0.716908965146264	0.902606902888131	RP5.890O3.9
55.6225733500491	-0.507058278332987	0.37625184737686	-1.34765658127151	0.177768863056018	0.521807405405445	GLTPD1
24.7099959188232	0.128623477373997	0.361545753041207	0.355759890116418	0.722020389441572	0.903896977542155	DVL1
2.37302868729323	0.202277593970488	0.789289470387618	0.256278084985918	0.797736117968104	0.933326478091318	MXRA8
471.741260772437	0.604130849597951	0.231062670205002	2.61457572987432	0.00893383529840845	0.121168408069666	AURKAIP1
2046.02152139706	-0.356007127515864	0.197727433708836	-1.80049435143179	0.0717826147005236	0.352181079006838	CCNL2
135.114082541282	0.0460486355727381	0.270904288222586	0.169981198433089	0.865024922940781	0.957849492908699	RP4.758J18.2
295.857221871618	0.588935487328387	0.257650305963617	2.28579385972688	0.0222663210794024	0.193389521217868	MRPL20
5.0571613291417	0.108575334728572	0.471489430317048	0.230281587978677	0.817872966846371	0.941606802274172	RP4.758J18.13
10.8199900693233	-0.121113943676325	1.02512855023795	-0.118145127894655	0.905952666929008	0.971208846751952	ANKRD65
7.76203169916259	-0.935793183332678	0.645614238000499	-1.44946181210451	0.147208657472552	0.480960125694323	RP4.758J18.10
4.41112302794479	0.235121949013072	0.736356089597105	0.319304684696392	0.749495480605129	0.915778734296992	VWA1
5.56627822139153	0.204623572494574	0.7353158071763	0.278279849960458	0.78079754286209	0.927629274207738	ATAD3C
166.825345953577	-0.171940773857867	0.289541273095576	-0.593838564083092	0.552620093063905	0.822485590405608	ATAD3B
142.808316323791	-0.359872156564232	0.298694151559521	-1.20481822186773	0.22827348394449	0.579208903483618	ATAD3A
441.602019114679	-0.0287755460561307	0.189567180102536	-0.1517960336835	0.879347810545506	0.962703712318589	SSU72
23.8878488413426	0.525506384232142	0.395101994312532	1.33005247201171	0.183500983455267	0.530012036976804	AL645728.1
9.91538626519862	0.367031525477123	0.601655178496343	0.610036344064068	0.541837732457774	0.816756385097521	C1orf233
67.666509862675	-0.387783475150072	0.282634354752308	-1.37203234012338	0.170053370406578	0.511579774321836	RP11.345P4.9
108.178525094634	-0.717742855978789	0.382396710157935	-1.87695876275283	0.0605237459493476	0.321232652456749	MIB2
85.7237984094897	0.246526051805891	0.257976203894632	0.955615471830811	0.339266541895679	0.681499672855918	CDK11B
185.070041088353	-0.384182071844521	0.286462961059469	-1.34112302136249	0.179880513982943	0.524570626147022	SLC35E2B
2.12467159052939	-0.1461314079086	0.606737629297332	-0.240847774808094	0.809673100336859	0.937720254944013	RP11.345P4.7
51.1220099501068	0.442952942716846	0.319123125220065	1.38803147660136	0.165127460497933	0.505680874658759	CDK11A
33.7870759402029	-0.471936954644285	0.266835969791722	-1.7686406934292	0.0769538552312668	0.362477515987698	RP1.283E3.8
17.5622421594885	-0.285838565915527	0.321939291201184	-0.887864804724634	0.374613478615843	0.709318618380586	RP1.283E3.4
22.8544332489314	-0.345306629096305	0.217196085756746	-1.58983817730049	0.111871285929719	0.422573220049229	SLC35E2
137.174734857697	-0.0496704993324588	0.24374201230263	-0.203783085497743	0.838523011303678	0.949557945759997	NADK
401.919506384209	0.181116754042373	0.199826710589205	0.906369091040614	0.364740527063431	0.701391797255597	GNB1
2.95106842450198	-0.451416474366376	0.534857534272933	-0.843993859000258	0.398672837218487	0.729643913935101	RP1.140A9.1
2.0500343225875	0.147024859511674	0.811505862526149	0.181175351036896	0.856229941439607	0.955392908664755	TMEM52
17.5032440582686	-1.22466131582967	0.546260965276057	-2.24189790901639	0.0249679712224574	0.205438062422011	PRKCZ
4.87549295024061	-1.03216128206822	0.486049601925012	-2.12357191113894	0.0337059563986034	0.240633871477875	RP11.181G12.2
178.474500633249	-0.370220240846881	0.243670761012192	-1.51934618379739	0.128675380456691	0.451974997510531	C1orf86
34.4078271308491	-0.553446686869602	0.487527559321064	-1.13521107943177	0.256286888413414	0.606182810200993	AL590822.1
33.1770775965782	-0.172036785374274	0.424081939799181	-0.405668738111649	0.684986015251899	0.887193016818768	SKI
50.4151466108489	-0.487735153648199	0.271145536241348	-1.7987947004743	0.0720511619560685	0.35265496638819	MORN1
3.54386788800307	-0.000440235023084515	0.605008212115651	-0.000727651318227663	0.999419418298772	0.999767318801895	RP4.740C4.6
3.43964211463387	0.00751723022900557	0.489595496705851	0.0153539611364561	0.987749792783004	0.996424727838734	RP4.740C4.7
475.615942229654	0.0663696498207762	0.163545054338267	0.405818751837651	0.684875779480336	0.887191170045493	RER1
94.1424178091772	0.0639753259086984	0.276221247665255	0.231608996228373	0.816841719515394	0.941009034116086	PEX10
86.2171640952973	-0.185927959276002	0.295354328669037	-0.629508157587716	0.529016429824565	0.811285218308655	PANK4
7.45280825143107	-0.710538437312433	0.519281120365067	-1.36831170910452	0.171214527204193	0.512742835267878	RP3.395M20.12
5.04508087778321	0.0520571352777812	0.501840444365103	0.103732442975258	0.917381679760435	0.976419148729395	RP3.395M20.8
293.829793585593	-0.262445094667548	0.380613479365803	-0.689531792475788	0.490488673439449	0.788711381467076	TNFRSF14
1.81987504781759	-0.19639197447581	0.672921362246017	-0.291849814100582	0.770401456227122	0.924933873959766	RP3.395M20.9
135.148653224739	-0.831595984789104	0.298053242837218	-2.7900920549396	0.00526930572894596	0.0929357413296258	FAM213B
10.5912331598001	-1.05071145951151	0.706967924729704	-1.48622224963493	0.137220344226426	0.465606249910688	MMEL1
2.17502971404699	-0.193757023674027	0.753726911693148	-0.257065285407917	0.79712837543435	0.933326478091318	TTC34
15.86218203434	0.385675017920834	1.12718258244621	0.342158425730678	0.732231670478234	0.908782211759964	LINC00982
50.2756157423498	-0.576337883282103	0.993034078272216	-0.580380770300326	0.561657869938399	0.828280117143637	PRDM16
223.441991466377	-0.558513988309318	0.324301145401501	-1.72220788063468	0.0850318677884359	0.377923982156197	MEGF6
72.729964285513	-0.140130365627742	0.341897225369481	-0.409861078797308	0.681907857945923	0.886227006443599	TPRG1L
189.75127594537	-0.206200195221212	0.196329542559622	-1.05027594183179	0.293591262932962	0.641563467334608	WRAP73
6.66540402376107	0.586466937289475	0.767309932934058	0.764315581119782	0.444679202384735	0.76092312676226	TP73
126.714968333093	-0.966803733874489	0.351552162982165	-2.75010037108928	0.00595770126047404	0.0987383029185174	TP73.AS1
10.5135045513893	0.909948885367996	0.609182637122048	1.49372097942064	0.135248562735879	0.462744513124773	SMIM1
133.190991796361	0.47288050427292	0.302991363189343	1.56070621715185	0.118593083683854	0.433214806587532	LRRC47
1.35996968683014	-0.288290570612507	0.6605979017849	-0.43640854721694	0.662540338712112	0.88067150557217	RN7SL574P
1.93020691286257	0.936132731544787	0.77763380311274	1.20382206611596	0.228658359012908	0.57935929242544	RP1.286D6.5
133.913623626657	-0.387092725263899	0.231048934105743	-1.67537117953871	0.0938614276428346	0.394577519703859	CEP104
113.381091555899	-0.0102139227307439	0.264374552020469	-0.0386342885602437	0.969181964373207	0.992357247917045	DFFB
300.143492589113	0.119766135257104	0.171212037196868	0.699519363345875	0.484227516305786	0.785644704975966	C1orf174
5.48080175490274	-0.0695107300716687	0.513563447362717	-0.135349839301501	0.892335281521597	0.966657106030292	RP13.15E13.1
